date,mine_sector,rainfall_mm_day,temperature_c,soil_moisture_pct,fleet_capacity_pct,blasting_events,target_yield_mt,actual_yield_mt,shortfall_mt,condition_type,root_cause,suggested_action,feasibility_pct,recovered_yield_mt
2025-05-20,Dongri Buzurg Mine,14.8,36.8,42.2,92.3,3,1500,15000,0,NORMAL,Optimal Mine Operations,Maintain Standard Production Schedule,91.0,0
2025-05-20,Ukwa East Mine,14.8,36.8,42.2,92.3,3,1500,15000,0,NORMAL,Optimal Mine Operations,Maintain Standard Production Schedule,94.9,0
2025-05-21,Balaghat Central Mine,16.6,43.5,29.5,63.9,3,1500,5000,18074,HEATWAVE,Excavator & Crusher Motor Thermal Overload,Stagger 30-min Cooling Cycles & Night Shift Extraction,97.1,11748
2025-05-21,Mansar West Mine,16.6,43.5,29.5,63.9,3,1500,5000,18500,HEATWAVE,Excavator & Crusher Motor Thermal Overload,Stagger 30-min Cooling Cycles & Night Shift Extraction,96.3,12025
2025-05-21,Dongri Buzurg Mine,16.6,43.5,29.5,63.9,3,1500,5000,18500,HEATWAVE,Excavator & Crusher Motor Thermal Overload,Stagger 30-min Cooling Cycles & Night Shift Extraction,90.3,12025
2025-05-21,Ukwa East Mine,16.6,43.5,29.5,63.9,3,1500,5000,18500,HEATWAVE,Excavator & Crusher Motor Thermal Overload,Stagger 30-min Cooling Cycles & Night Shift Extraction,86.8,12025
2025-05-22,Balaghat Central Mine,15.3,40.3,15.5,59.2,5,1500,5000,10407,HEATWAVE,Excavator & Crusher Motor Thermal Overload,Stagger 30-min Cooling Cycles & Night Shift Extraction,91.6,6764
2025-05-22,Mansar West Mine,15.3,40.3,15.5,59.2,5,1500,5000,13004,HEATWAVE,Excavator & Crusher Motor Thermal Overload,Stagger 30-min Cooling Cycles & Night Shift Extraction,86.3,8452
2025-05-22,Dongri Buzurg Mine,15.3,40.3,15.5,59.2,5,1500,5460,9540,HEATWAVE,Excavator & Crusher Motor Thermal Overload,Stagger 30-min Cooling Cycles & Night Shift Extraction,90.6,6201
2025-05-22,Ukwa East Mine,15.3,40.3,15.5,59.2,5,1500,6389,8611,HEATWAVE,Excavator & Crusher Motor Thermal Overload,Stagger 30-min Cooling Cycles & Night Shift Extraction,88.3,5597
2025-05-23,Balaghat Central Mine,6.6,37.1,28.9,84.5,1,1500,15000,0,NORMAL,Optimal Mine Operations,Maintain Standard Production Schedule,93.2,0
2025-05-23,Mansar West Mine,6.6,37.1,28.9,84.5,1,1500,14576,424,NORMAL,Optimal Mine Operations,Maintain Standard Production Schedule,85.5,424
2025-05-23,Dongri Buzurg Mine,6.6,37.1,28.9,84.5,1,1500,13553,1447,NORMAL,Optimal Mine Operations,Maintain Standard Production Schedule,85.6,1447
2025-05-23,Ukwa East Mine,6.6,37.1,28.9,84.5,1,1500,13117,1883,NORMAL,Optimal Mine Operations,Maintain Standard Production Schedule,94.3,1883
2025-05-24,Balaghat Central Mine,2.3,44.9,24.1,79.2,1,1500,5000,18500,HEATWAVE,Excavator & Crusher Motor Thermal Overload,Stagger 30-min Cooling Cycles & Night Shift Extraction,86.5,12025
2025-05-24,Mansar West Mine,2.3,44.9,24.1,79.2,1,1500,5000,18500,HEATWAVE,Excavator & Crusher Motor Thermal Overload,Stagger 30-min Cooling Cycles & Night Shift Extraction,95.9,12025
2025-05-24,Dongri Buzurg Mine,2.3,44.9,24.1,79.2,1,1500,5000,18500,HEATWAVE,Excavator & Crusher Motor Thermal Overload,Stagger 30-min Cooling Cycles & Night Shift Extraction,91.9,12025
2025-05-24,Ukwa East Mine,2.3,44.9,24.1,79.2,1,1500,5000,18500,HEATWAVE,Excavator & Crusher Motor Thermal Overload,Stagger 30-min Cooling Cycles & Night Shift Extraction,85.6,12025
2025-05-25,Balaghat Central Mine,5.0,42.0,23.3,85.6,3,1500,5000,15912,HEATWAVE,Excavator & Crusher Motor Thermal Overload,Stagger 30-min Cooling Cycles & Night Shift Extraction,96.7,10342
2025-05-25,Mansar West Mine,5.0,42.0,23.3,85.6,3,1500,5000,16234,HEATWAVE,Excavator & Crusher Motor Thermal Overload,Stagger 30-min Cooling Cycles & Night Shift Extraction,87.1,10552
2025-05-25,Dongri Buzurg Mine,5.0,42.0,23.3,85.6,3,1500,5000,11228,HEATWAVE,Excavator & Crusher Motor Thermal Overload,Stagger 30-min Cooling Cycles & Night Shift Extraction,87.3,7298
2025-05-25,Ukwa East Mine,5.0,42.0,23.3,85.6,3,1500,5000,18500,HEATWAVE,Excavator & Crusher Motor Thermal Overload,Stagger 30-min Cooling Cycles & Night Shift Extraction,94.6,12025
2025-05-26,Balaghat Central Mine,3.0,37.1,37.8,57.5,3,1500,5000,18500,FLEET_BREAKDOWN,Haul Truck & Shovel Mechanical Failure,Reallocate Backup Fleet & Deploy Mobile Mechanics,86.3,14800
2025-05-26,Mansar West Mine,3.0,37.1,37.8,57.5,3,1500,5000,18500,FLEET_BREAKDOWN,Haul Truck & Shovel Mechanical Failure,Reallocate Backup Fleet & Deploy Mobile Mechanics,96.2,14800
2025-05-26,Dongri Buzurg Mine,3.0,37.1,37.8,57.5,3,1500,5000,18500,FLEET_BREAKDOWN,Haul Truck & Shovel Mechanical Failure,Reallocate Backup Fleet & Deploy Mobile Mechanics,88.9,14800
2025-05-26,Ukwa East Mine,3.0,37.1,37.8,57.5,3,1500,5000,18500,FLEET_BREAKDOWN,Haul Truck & Shovel Mechanical Failure,Reallocate Backup Fleet & Deploy Mobile Mechanics,92.8,14800
2025-05-27,Balaghat Central Mine,8.3,40.1,19.6,91.5,3,1500,12299,2701,HEATWAVE,Excavator & Crusher Motor Thermal Overload,Stagger 30-min Cooling Cycles & Night Shift Extraction,85.9,1755
2025-05-27,Mansar West Mine,8.3,40.1,19.6,91.5,3,1500,6051,8949,HEATWAVE,Excavator & Crusher Motor Thermal Overload,Stagger 30-min Cooling Cycles & Night Shift Extraction,89.3,5816
2025-05-27,Dongri Buzurg Mine,8.3,40.1,19.6,91.5,3,1500,14441,559,HEATWAVE,Excavator & Crusher Motor Thermal Overload,Stagger 30-min Cooling Cycles & Night Shift Extraction,89.6,363
2025-05-27,Ukwa East Mine,8.3,40.1,19.6,91.5,3,1500,9555,5445,HEATWAVE,Excavator & Crusher Motor Thermal Overload,Stagger 30-min Cooling Cycles & Night Shift Extraction,87.0,3539
2025-05-28,Balaghat Central Mine,19.6,42.4,26.2,90.2,2,1500,5000,15208,HEATWAVE,Excavator & Crusher Motor Thermal Overload,Stagger 30-min Cooling Cycles & Night Shift Extraction,92.4,9885
2025-05-28,Mansar West Mine,19.6,42.4,26.2,90.2,2,1500,5000,18394,HEATWAVE,Excavator & Crusher Motor Thermal Overload,Stagger 30-min Cooling Cycles & Night Shift Extraction,92.9,11956
2025-05-28,Dongri Buzurg Mine,19.6,42.4,26.2,90.2,2,1500,5000,18500,HEATWAVE,Excavator & Crusher Motor Thermal Overload,Stagger 30-min Cooling Cycles & Night Shift Extraction,87.3,12025
2025-05-28,Ukwa East Mine,19.6,42.4,26.2,90.2,2,1500,5000,15704,HEATWAVE,Excavator & Crusher Motor Thermal Overload,Stagger 30-min Cooling Cycles & Night Shift Extraction,87.7,10207
2025-05-29,Balaghat Central Mine,6.2,38.4,26.7,85.8,5,1500,15000,0,NORMAL,Optimal Mine Operations,Maintain Standard Production Schedule,93.5,0
2025-05-29,Mansar West Mine,6.2,38.4,26.7,85.8,5,1500,15000,0,NORMAL,Optimal Mine Operations,Maintain Standard Production Schedule,85.8,0
2025-05-29,Dongri Buzurg Mine,6.2,38.4,26.7,85.8,5,1500,15000,0,NORMAL,Optimal Mine Operations,Maintain Standard Production Schedule,97.8,0
2025-05-29,Ukwa East Mine,6.2,38.4,26.7,85.8,5,1500,15000,0,NORMAL,Optimal Mine Operations,Maintain Standard Production Schedule,92.9,0
2025-05-30,Balaghat Central Mine,17.9,45.1,34.9,76.8,1,1500,5000,18500,HEATWAVE,Excavator & Crusher Motor Thermal Overload,Stagger 30-min Cooling Cycles & Night Shift Extraction,87.9,12025
2025-05-30,Mansar West Mine,17.9,45.1,34.9,76.8,1,1500,5000,18500,HEATWAVE,Excavator & Crusher Motor Thermal Overload,Stagger 30-min Cooling Cycles & Night Shift Extraction,87.3,12025
2025-05-30,Dongri Buzurg Mine,17.9,45.1,34.9,76.8,1,1500,5000,18500,HEATWAVE,Excavator & Crusher Motor Thermal Overload,Stagger 30-min Cooling Cycles & Night Shift Extraction,94.1,12025
2025-05-30,Ukwa East Mine,17.9,45.1,34.9,76.8,1,1500,5000,18500,HEATWAVE,Excavator & Crusher Motor Thermal Overload,Stagger 30-min Cooling Cycles & Night Shift Extraction,90.4,12025
2025-05-31,Balaghat Central Mine,8.0,40.2,32.3,90.7,1,1500,9425,5575,HEATWAVE,Excavator & Crusher Motor Thermal Overload,Stagger 30-min Cooling Cycles & Night Shift Extraction,95.7,3623
2025-05-31,Mansar West Mine,8.0,40.2,32.3,90.7,1,1500,8983,6017,HEATWAVE,Excavator & Crusher Motor Thermal Overload,Stagger 30-min Cooling Cycles & Night Shift Extraction,95.2,3911
2025-05-31,Dongri Buzurg Mine,8.0,40.2,32.3,90.7,1,1500,5000,15416,HEATWAVE,Excavator & Crusher Motor Thermal Overload,Stagger 30-min Cooling Cycles & Night Shift Extraction,94.7,10020
2025-05-31,Ukwa East Mine,8.0,40.2,32.3,90.7,1,1500,7617,7383,HEATWAVE,Excavator & Crusher Motor Thermal Overload,Stagger 30-min Cooling Cycles & Night Shift Extraction,87.7,4798
2025-06-01,Balaghat Central Mine,170.5,23.6,87.3,60.5,1,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,91.0,13320
2025-06-01,Mansar West Mine,170.5,23.6,87.3,60.5,1,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,87.0,13320
2025-06-01,Dongri Buzurg Mine,170.5,23.6,87.3,60.5,1,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,88.5,13320
2025-06-01,Ukwa East Mine,170.5,23.6,87.3,60.5,1,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,89.7,13320
2025-06-02,Balaghat Central Mine,158.0,20.2,80.3,58.4,3,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,91.2,13320
2025-06-02,Mansar West Mine,158.0,20.2,80.3,58.4,3,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,96.5,13320
2025-06-02,Dongri Buzurg Mine,158.0,20.2,80.3,58.4,3,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,91.4,13320
2025-06-02,Ukwa East Mine,158.0,20.2,80.3,58.4,3,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,93.1,13320
2025-06-03,Balaghat Central Mine,82.6,23.5,62.9,95.4,1,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,94.3,13320
2025-06-03,Mansar West Mine,82.6,23.5,62.9,95.4,1,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,97.2,13320
2025-06-03,Dongri Buzurg Mine,82.6,23.5,62.9,95.4,1,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,88.4,13320
2025-06-03,Ukwa East Mine,82.6,23.5,62.9,95.4,1,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,87.7,13320
2025-06-04,Balaghat Central Mine,128.4,21.9,83.2,58.8,1,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,95.3,13320
2025-06-04,Mansar West Mine,128.4,21.9,83.2,58.8,1,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,93.5,13320
2025-06-04,Dongri Buzurg Mine,128.4,21.9,83.2,58.8,1,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,85.1,13320
2025-06-04,Ukwa East Mine,128.4,21.9,83.2,58.8,1,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,97.4,13320
2025-06-05,Balaghat Central Mine,136.8,21.6,62.2,64.3,5,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,90.1,13320
2025-06-05,Mansar West Mine,136.8,21.6,62.2,64.3,5,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,94.9,13320
2025-06-05,Dongri Buzurg Mine,136.8,21.6,62.2,64.3,5,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,95.9,13320
2025-06-05,Ukwa East Mine,136.8,21.6,62.2,64.3,5,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,89.0,13320
2025-06-06,Balaghat Central Mine,42.0,26.0,80.0,88.8,3,1500,5000,10574,HIGH_MOISTURE,Rock Bench Blasting Misfire Risk,Switch to Emulsion Charges & Dry Stemming Sequence,93.0,7930
2025-06-06,Mansar West Mine,42.0,26.0,80.0,88.8,3,1500,5000,10066,HIGH_MOISTURE,Rock Bench Blasting Misfire Risk,Switch to Emulsion Charges & Dry Stemming Sequence,97.6,7549
2025-06-06,Dongri Buzurg Mine,42.0,26.0,80.0,88.8,3,1500,5000,16500,HIGH_MOISTURE,Rock Bench Blasting Misfire Risk,Switch to Emulsion Charges & Dry Stemming Sequence,93.8,12375
2025-06-06,Ukwa East Mine,42.0,26.0,80.0,88.8,3,1500,5000,13113,HIGH_MOISTURE,Rock Bench Blasting Misfire Risk,Switch to Emulsion Charges & Dry Stemming Sequence,87.9,9834
2025-06-07,Balaghat Central Mine,32.7,25.3,69.4,86.3,1,1500,5000,10797,HIGH_MOISTURE,Rock Bench Blasting Misfire Risk,Switch to Emulsion Charges & Dry Stemming Sequence,91.7,8097
2025-06-07,Mansar West Mine,32.7,25.3,69.4,86.3,1,1500,5256,9744,HIGH_MOISTURE,Rock Bench Blasting Misfire Risk,Switch to Emulsion Charges & Dry Stemming Sequence,89.1,7308
2025-06-07,Dongri Buzurg Mine,32.7,25.3,69.4,86.3,1,1500,9578,5422,HIGH_MOISTURE,Rock Bench Blasting Misfire Risk,Switch to Emulsion Charges & Dry Stemming Sequence,97.9,4066
2025-06-07,Ukwa East Mine,32.7,25.3,69.4,86.3,1,1500,8047,6953,HIGH_MOISTURE,Rock Bench Blasting Misfire Risk,Switch to Emulsion Charges & Dry Stemming Sequence,88.7,5214
2025-06-08,Balaghat Central Mine,49.2,30.2,65.3,76.0,3,1500,6362,8638,HIGH_MOISTURE,Rock Bench Blasting Misfire Risk,Switch to Emulsion Charges & Dry Stemming Sequence,89.3,6478
2025-06-08,Mansar West Mine,49.2,30.2,65.3,76.0,3,1500,10150,4850,HIGH_MOISTURE,Rock Bench Blasting Misfire Risk,Switch to Emulsion Charges & Dry Stemming Sequence,95.9,3637
2025-06-08,Dongri Buzurg Mine,49.2,30.2,65.3,76.0,3,1500,14235,765,HIGH_MOISTURE,Rock Bench Blasting Misfire Risk,Switch to Emulsion Charges & Dry Stemming Sequence,92.6,573
2025-06-08,Ukwa East Mine,49.2,30.2,65.3,76.0,3,1500,14700,300,HIGH_MOISTURE,Rock Bench Blasting Misfire Risk,Switch to Emulsion Charges & Dry Stemming Sequence,85.4,225
2025-06-09,Balaghat Central Mine,83.3,29.1,78.2,88.6,1,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,93.7,13320
2025-06-09,Mansar West Mine,83.3,29.1,78.2,88.6,1,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,87.0,13320
2025-06-09,Dongri Buzurg Mine,83.3,29.1,78.2,88.6,1,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,85.6,13320
2025-06-09,Ukwa East Mine,83.3,29.1,78.2,88.6,1,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,91.4,13320
2025-06-10,Balaghat Central Mine,167.1,20.4,63.7,92.0,4,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,87.1,13320
2025-06-10,Mansar West Mine,167.1,20.4,63.7,92.0,4,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,97.4,13320
2025-06-10,Dongri Buzurg Mine,167.1,20.4,63.7,92.0,4,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,96.2,13320
2025-06-10,Ukwa East Mine,167.1,20.4,63.7,92.0,4,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,95.2,13320
2025-06-11,Balaghat Central Mine,44.3,24.2,84.7,93.8,2,1500,5000,18500,HIGH_MOISTURE,Rock Bench Blasting Misfire Risk,Switch to Emulsion Charges & Dry Stemming Sequence,89.5,13875
2025-06-11,Mansar West Mine,44.3,24.2,84.7,93.8,2,1500,5000,18500,HIGH_MOISTURE,Rock Bench Blasting Misfire Risk,Switch to Emulsion Charges & Dry Stemming Sequence,94.9,13875
2025-06-11,Dongri Buzurg Mine,44.3,24.2,84.7,93.8,2,1500,5000,18500,HIGH_MOISTURE,Rock Bench Blasting Misfire Risk,Switch to Emulsion Charges & Dry Stemming Sequence,85.3,13875
2025-06-11,Ukwa East Mine,44.3,24.2,84.7,93.8,2,1500,5000,18500,HIGH_MOISTURE,Rock Bench Blasting Misfire Risk,Switch to Emulsion Charges & Dry Stemming Sequence,96.7,13875
2025-06-12,Balaghat Central Mine,162.7,27.1,71.7,78.2,4,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,87.8,13320
2025-06-12,Mansar West Mine,162.7,27.1,71.7,78.2,4,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,91.2,13320
2025-06-12,Dongri Buzurg Mine,162.7,27.1,71.7,78.2,4,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,97.9,13320
2025-06-12,Ukwa East Mine,162.7,27.1,71.7,78.2,4,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,91.0,13320
2025-06-13,Balaghat Central Mine,152.3,25.8,69.5,56.7,2,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,86.6,13320
2025-06-13,Mansar West Mine,152.3,25.8,69.5,56.7,2,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,85.9,13320
2025-06-13,Dongri Buzurg Mine,152.3,25.8,69.5,56.7,2,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,95.3,13320
2025-06-13,Ukwa East Mine,152.3,25.8,69.5,56.7,2,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,85.3,13320
2025-06-14,Balaghat Central Mine,106.7,23.9,76.2,56.9,5,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,95.5,13320
2025-06-14,Mansar West Mine,106.7,23.9,76.2,56.9,5,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,88.3,13320
2025-06-14,Dongri Buzurg Mine,106.7,23.9,76.2,56.9,5,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,88.4,13320
2025-06-14,Ukwa East Mine,106.7,23.9,76.2,56.9,5,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,85.8,13320
2025-06-15,Balaghat Central Mine,121.9,25.2,60.9,95.0,2,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,96.7,13320
2025-06-15,Mansar West Mine,121.9,25.2,60.9,95.0,2,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,93.5,13320
2025-06-15,Dongri Buzurg Mine,121.9,25.2,60.9,95.0,2,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,86.6,13320
2025-06-15,Ukwa East Mine,121.9,25.2,60.9,95.0,2,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,90.7,13320
2025-06-16,Balaghat Central Mine,112.5,24.1,81.4,61.2,2,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,96.8,13320
2025-06-16,Mansar West Mine,112.5,24.1,81.4,61.2,2,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,88.3,13320
2025-06-16,Dongri Buzurg Mine,112.5,24.1,81.4,61.2,2,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,87.0,13320
2025-06-16,Ukwa East Mine,112.5,24.1,81.4,61.2,2,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,91.7,13320
2025-06-17,Balaghat Central Mine,126.3,22.3,64.1,61.0,1,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,91.2,13320
2025-06-17,Mansar West Mine,126.3,22.3,64.1,61.0,1,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,94.7,13320
2025-06-17,Dongri Buzurg Mine,126.3,22.3,64.1,61.0,1,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,91.8,13320
2025-06-17,Ukwa East Mine,126.3,22.3,64.1,61.0,1,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,90.2,13320
2025-06-18,Balaghat Central Mine,52.9,23.2,62.9,72.1,1,1500,7854,7146,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,93.8,5145
2025-06-18,Mansar West Mine,52.9,23.2,62.9,72.1,1,1500,7187,7813,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,94.5,5625
2025-06-18,Dongri Buzurg Mine,52.9,23.2,62.9,72.1,1,1500,5499,9501,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,95.5,6840
2025-06-18,Ukwa East Mine,52.9,23.2,62.9,72.1,1,1500,5000,16494,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,87.0,11875
2025-06-19,Balaghat Central Mine,145.8,28.0,67.7,85.4,1,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,91.4,13320
2025-06-19,Mansar West Mine,145.8,28.0,67.7,85.4,1,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,93.1,13320
2025-06-19,Dongri Buzurg Mine,145.8,28.0,67.7,85.4,1,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,91.4,13320
2025-06-19,Ukwa East Mine,145.8,28.0,67.7,85.4,1,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,87.2,13320
2025-06-20,Balaghat Central Mine,149.4,25.7,82.6,86.8,5,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,92.3,13320
2025-06-20,Mansar West Mine,149.4,25.7,82.6,86.8,5,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,89.2,13320
2025-06-20,Dongri Buzurg Mine,149.4,25.7,82.6,86.8,5,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,94.7,13320
2025-06-20,Ukwa East Mine,149.4,25.7,82.6,86.8,5,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,90.0,13320
2025-06-21,Balaghat Central Mine,98.4,25.6,87.6,57.0,4,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,89.8,13320
2025-06-21,Mansar West Mine,98.4,25.6,87.6,57.0,4,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,87.4,13320
2025-06-21,Dongri Buzurg Mine,98.4,25.6,87.6,57.0,4,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,91.0,13320
2025-06-21,Ukwa East Mine,98.4,25.6,87.6,57.0,4,1500,5000,18500,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,96.3,13320
2025-06-22,Balaghat Central Mine,63.8,25.5,85.5,86.7,3,1500,5000,16964,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,97.2,12214
2025-06-22,Mansar West Mine,63.8,25.5,85.5,86.7,3,1500,5000,16290,HEAVY_RAIN,Pit Waterlogging & Haul Mud Friction,Deploy Dewatering Pumps & Route via High Ramp,87.9,11728
